,entid,ENTTYPE,INDUSTRYPHY,ent_name,region_id,rc_cf,rc_le,rc_op,rc_ot,follow,level
838,411409605,32,5,fDanette,4,0.000142097,0.009468288,0.001587222,0.002649713,1,SSS
839,411705055,75,11,fDani,40,0.000609022,0.004583646,0.000448176,0.004615549,1,SSS
840,412529464,57,5,fDanica,14,0.002616589,0.002470459,0.002165403,0.063171439,0,SSS
841,412987664,9,12,mDaniel,98,0.000221015,0.001208804,0.000249459,0.004746185,1,SSS
842,414725983,27,17,fDaniela,99,0.000137792,0.000406324,0.000200786,0.002443234,1,SSS
843,414730837,68,5,fDaniella,84,0.000139583,0.005497964,0.000364043,0.003867417,0,SSS
844,416716155,32,5,fDanielle,30,0.065623634,0.00117593,0.001664317,0.038348921,1,SSS
845,417096943,4,5,fDanika,54,0.001585474,0.006455889,0.001119651,0.017912792,0,SSS
846,417191843,74,0,mDanny,8,7.79E-05,0.000668081,0.000706405,0.001627995,0,SSS
847,418673932,1,5,mDante,49,0.000110409,0.001044076,0.000220666,0.003502841,0,SSS
848,419254110,37,5,fDaphne,82,0.000355082,0.001111685,0.000774693,0.003735705,1,SSS
849,420043119,40,11,mDara,29,0.045798052,0.000872844,0.002298063,0.031359654,1,SSS
850,420128370,45,11,fDara,35,0.000269796,0.00165158,0.000692574,0.008368897,1,C
851,421387546,74,17,mDaragh,65,0.001111972,0.015279321,0.003864846,0.010064594,1,SSS
852,421819978,12,5,fDarby,75,0.004458641,0.012167846,0.003385072,0.05557172,1,SSS
853,422015928,45,5,fDarcey,53,0.000272478,0.004985182,0.000382535,0.01128066,1,SSS
854,422459086,50,5,fDarcie,99,0.000562495,0.000702861,0.00083208,0.005221933,1,SSS
855,422687955,4,10,mDarcy,48,8.42E-05,0.0004149,0.000352154,0.001847939,0,SSS
856,422923614,31,2,fDarcy,93,0.000316577,0.00092859,0.000403478,0.015200174,1,SSS
857,423199818,75,10,mDaren,83,0.000519993,0.017754519,0.002007379,0.086082272,0,SSS
858,424007840,24,9,fDaria,5,0.000349256,0.004686901,0.000368409,0.007806814,0,C
859,424026777,30,5,mDarian,6,0.00349971,0.003568396,0.001862262,0.013948614,0,SSS
860,424442090,67,5,mDarin,45,0.000182513,0.002038311,0.00033657,0.002567222,0,SSS
861,424537795,8,9,mDario,72,0.000249806,0.004279422,0.000660929,0.003037371,0,C
862,425653504,33,5,mDarius,91,0.003889397,0.004527394,0.002573661,0.018698517,1,SSS
863,425886436,44,9,fDarla,4,0.000980198,0.002281082,0.000815165,0.004623841,0,C
864,426536647,22,11,fDarlene,28,0.000398739,0.003154943,0.000483858,0.004139528,0,SSS
865,427392002,38,0,mDarnell,47,0.000315863,0.000859185,0.001506143,0.004081733,0,SSS
866,429257082,1,11,mDarragh,92,0.000592631,0.002632496,0.000488463,0.005202065,0,SSS
867,429853528,64,11,mDarrel,35,0.000654951,0.000343175,0.000225304,0.004084647,0,SSS
868,430919330,55,5,mDarrell,82,0.00038334,0.005757714,0.001266546,0.011523645,0,SSS
869,430990915,57,4,mDarren,86,0.000310822,0.003991282,0.000843633,0.008342701,0,SSS
870,431503466,46,10,mDarrin,45,0.001233108,0.015628073,0.002795256,0.017380876,1,SSS
871,431597418,65,5,mDarryl,79,0.001168729,0.001141645,0.001,0.026564375,1,SSS
872,431806325,10,5,mDarryn,58,0.000349142,0.003244087,0.000980896,0.007632254,1,SSS
873,431860716,43,8,mDarwin,67,0.00050996,0.002800404,0.000167312,0.014573487,0,SSS
874,432563835,35,4,mDaryl,4,0.001202428,0.001667184,0.000397952,0.005210972,0,SSS
875,432923310,3,5,mDash,50,0.000569386,0.012855235,0.00029582,0.007470584,1,SSS
876,433356260,58,5,mDashawn,59,0.000202327,0.003457049,0.005394152,0.005424825,1,SSS
877,434079356,34,12,fDasia,43,0.001371862,0.004776407,0.000672391,0.006009312,0,SSS
878,434366847,54,0,mDave,61,0.000288451,0.00200837,0.000303555,0.004862504,0,SSS
879,434369652,60,9,mDavid,49,0.000122513,0.000611936,0.002149215,0.003062749,1,C
880,434519880,47,2,fDavida,0,0.00025229,0.001173914,0.000150973,0.001373949,1,SSS
881,434626360,34,9,mDavin,25,0.000951943,0.001644781,0.000632714,0.003650938,0,SSS
882,436377775,20,4,fDavina,52,0.000188745,0.001243312,0.000296063,0.003454884,0,SSS
883,436888913,55,2,mDavion,35,0.000162571,0.00220855,0.000353357,0.00312436,1,SSS
884,439237366,71,5,mDavis,73,0.000605013,0.007021884,0.000445738,0.005258997,0,SSS
885,439474029,33,12,fDawn,27,0.000167919,0.002963586,0.001242326,0.002964529,1,SSS
886,439588592,68,11,mDawson,75,0.000739296,0.0010225,0.000630775,0.006823547,1,C
887,439939242,47,5,mDax,50,0.061565954,0.001693966,0.001657305,0.05455764,1,SSS
888,439942796,33,8,mDaxter,61,0.002657728,0.009442798,0.000528109,0.004635871,1,SSS
889,440892289,47,10,mDaxton,32,0.000148557,0.00044545,0.000741024,0.003397043,0,C
890,441403783,66,5,fDayna,58,0.001297418,0.002023421,0.000664897,0.004522401,0,SSS
891,442230336,40,5,fDaysha,9,0.000284206,0.009619628,0.000496681,0.004184462,1,SSS
892,443137246,31,0,mDayton,33,0.000410663,0.002523488,0.000426907,0.002092596,1,SSS
893,443270860,6,2,mDeacon,58,0.000448919,0.000858853,0.001068494,0.00387169,1,SSS
894,443503060,61,5,mDean,72,0.000416397,0.000965278,0.00026479,0.007247992,1,SSS
895,445079467,69,5,fDeana,5,0.00034262,0.004899236,0.000451729,0.003352856,0,SSS
896,445768797,23,5,fDeandra,23,0.000376842,0.001825459,0.003557041,0.009931837,1,SSS
897,446814233,67,5,mDeandre,86,0.001486029,0.00337232,0.006657868,0.015306022,1,SSS
898,448253308,36,11,fDeann,71,0.002441844,0.001788897,0.000556943,0.009531757,1,C
899,448795585,10,11,fDeanna,48,0.000558452,0.002815118,0.002090608,0.016420214,0,C
900,450025838,24,6,fDeanne,56,0.000197181,0.001879162,0.000714551,0.008442544,0,SSS
901,451175570,41,11,fDeb,71,0.000453984,0.002074861,0.001602638,0.009322726,1,C
902,451337629,25,3,fDebbie,83,0.000281865,0.005804205,0.000959819,0.004685389,1,SSS
903,452375518,72,11,fDebby,92,0.000972089,0.001117771,0.000404121,0.001187557,0,SSS
904,452641693,75,2,fDebora,15,0.000111399,0.000445337,0.000269582,0.001138498,1,SSS
905,453171521,3,11,fDeborah,42,0.000650615,0.0005644,0.000328515,0.002729131,1,SSS
906,455186749,30,2,fDebra,19,0.000589165,0.00085412,0.00109998,0.007318611,1,SSS
907,455219537,7,5,mDeclan,53,0.000398105,0.003490549,0.012134979,0.005778557,1,SSS
908,455558271,5,11,fDee,35,0.000746338,0.004628794,0.001685385,0.012894415,1,C
909,455906008,50,11,fDeedee,73,0.00019765,0.00294341,0.000343826,0.003447646,1,SSS
910,457395023,64,2,fDeena,41,0.000135142,0.000734177,0.000535689,0.003137662,0,SSS
911,457661666,72,5,mDeepak,82,0.00060217,0.000780537,0.000350084,0.002190775,1,SSS
912,458240227,2,11,fDeidre,87,0.000384516,0.000906561,0.002643979,0.011929089,0,SSS
913,459023004,69,12,fDeirdre,30,0.000149334,0.001616154,0.000456105,0.003434268,1,SSS
914,459280027,47,0,fDeja,22,0.001274829,0.001154559,0.000315387,0.004880083,1,SSS
915,459684640,17,10,fDelaney,20,0.000582282,0.001352192,0.000530591,0.006228849,1,SSS
916,460609992,39,11,fDelanie,0,0.000117888,0.002821701,0.002511404,0.001318456,1,C
917,460665239,61,1,fDelany,88,0.00113249,0.001179679,0.001176053,0.012636164,1,SSS
918,462302367,75,14,mDelbert,51,0.0003265,0.007461682,0.001711576,0.00762818,0,SSS
919,462447349,66,9,fDelia,41,0.001216609,0.001881111,0.002966786,0.014248892,0,C
920,463572193,70,0,fDelilah,1,0.000679487,0.013460066,0.00075646,0.008456896,1,SSS
921,463918370,75,5,fDella,42,0.00099759,0.001300986,0.000844108,0.007764915,1,SSS
922,464134803,50,11,fDelores,94,0.04134408,0.000683474,0.002608,0.02027104,0,SSS
923,464689898,69,12,fDelphine,43,0.000151812,0.000363808,0.000441521,0.003297294,0,SSS
924,464793463,58,5,fDemetria,76,0.001158287,0.001823263,0.000385712,0.005406495,1,SSS
925,465059259,30,0,mDemetrius,13,0.00050746,0.000689827,0.000744505,0.006335207,0,SSS
926,465287457,31,11,fDemi,52,0.000652154,0.00546421,0.000976493,0.005169632,0,C
927,466879194,30,17,fDena,14,0.000310994,0.002498763,0.001173243,0.00844232,1,C
928,467423581,50,7,mDenis,48,0.00142036,0.001017097,0.00233085,0.010147066,0,SSS
929,468226810,19,5,fDenise,35,0.000408984,0.001209066,0.000298428,0.002168416,0,SSS
930,468245421,52,6,mDennis,0,0.000252393,0.000537252,0.010383504,0.00436485,1,SSS
931,469249278,62,5,fDenny,55,0.000466561,0.001717552,0.000464469,0.002960233,1,SSS
932,470090013,23,11,mDenver,78,0.000473771,0.001476279,0.00737732,0.011137095,0,C
933,471406752,68,5,mDenzel,69,0.001615267,0.000964433,0.000871117,0.008842848,0,SSS
934,471810635,57,5,mDeon,96,0.000202416,0.00487148,0.000382541,0.003685364,0,SSS
935,472765231,64,2,mDerek,79,0.002025875,0.002515417,0.000644786,0.049669005,0,SSS
936,472827001,51,5,mDermot,96,0.000555342,0.003090367,0.000210674,0.007625876,0,SSS
937,472989353,47,5,mDerrick,52,0.000177793,0.000638109,0.000656034,0.005999119,0,SSS
938,473244476,44,1,mDeshaun,3,0.001178831,0.004288842,0.000520417,0.010131732,1,SSS
939,473361236,24,11,mDeshawn,83,0.00012741,0.004620861,0.001150906,0.001357414,1,SSS
940,473494994,69,5,fDesiree,75,0.000521992,0.002626257,0.001070471,0.013148069,0,SSS
941,474347568,28,5,mDesmond,25,0.000210837,0.00324596,0.027103465,0.003697335,0,SSS
942,477014025,15,5,fDestinee,81,0.000136175,0.001794277,0.000368481,0.004756188,1,SSS
943,477609768,15,11,fDestiny,79,0.000874135,0.003068894,0.000596042,0.006338075,0,C
944,478139581,9,11,mDev,62,0.000177457,0.001785854,0.000417653,0.002892729,1,SSS
945,478694836,38,11,mDevin,30,0.000474528,0.000450094,9.02E-05,0.006429781,1,SSS
946,479137124,3,5,mDevlin,43,6.94E-05,0.001108626,0.001903918,0.003089038,0,SSS
947,479923094,12,5,mDevon,48,0.000960626,0.002958989,0.002051478,0.032536425,1,SSS
948,480047555,38,4,mDewayne,62,0.00018379,0.000637231,0.00021254,0.00324523,1,SSS
949,480372201,47,11,mDewey,13,0.000240429,0.001823939,0.000636733,0.008409313,0,SSS
950,480703120,34,5,mDexter,50,0.000711418,0.001331407,0.00054153,0.004432917,1,SSS
951,481018530,65,11,fDiamond,10,0.000879692,0.005954476,0.002791052,0.00477471,1,SSS
952,481181384,8,9,fDiana,8,0.002628231,0.001366951,0.000915522,0.009928199,1,SSS
953,481744171,67,5,fDiane,64,0.000168573,0.00038876,0.000185882,0.001327931,1,SSS
954,481911296,24,11,fDianna,84,0.001741173,0.001718736,0.001361732,0.005772904,0,SSS
955,482487465,35,8,fDianne,1,0.000120874,0.000821134,0.000555298,0.003880582,0,SSS
956,482682522,26,11,mDiarmuid,36,0.000669179,0.00083618,0.000308492,0.00319337,0,C
957,484092040,39,0,mDick,65,0.000131699,0.001196861,0.00028724,0.002656288,1,SSS
958,484783175,23,15,fDido,49,0.000108187,0.000517084,0.000131413,0.002395681,0,SSS
959,485154649,23,11,mDiego,18,7.88E-05,0.000590101,0.000295255,0.003355763,0,C
960,485229691,11,5,mDilan,62,8.74E-05,0.001884442,0.000277011,0.003369413,1,SSS
961,485439409,71,11,mDillon,96,0.000167502,0.002138801,0.000648523,0.00341365,1,C
962,485493682,0,8,mDimitri,27,0.000158782,0.001030517,0.00114607,0.005105029,1,SSS
963,485566966,0,4,fDina,32,6.48E-05,0.001620729,0.000171307,0.00242359,0,SSS
964,485686858,69,5,mDinesh,45,0.000150574,0.001809102,0.000688956,0.002221088,1,SSS
965,486516933,61,4,mDino,67,0.000150476,0.000661077,0.000253019,0.003322732,1,SSS
966,486606086,49,5,mDion,60,0.000104711,0.000289665,0.000421914,0.002343004,1,SSS
967,488677666,11,12,fDionne,18,0.000107617,0.001531603,0.000484996,0.000873637,0,SSS
968,488975702,54,10,fDior,6,0.0018494,0.010129384,0.0412177,0.0651538,0,C
969,489262081,54,2,mDirk,27,0.00097221,0.000371741,0.00093014,0.004362808,1,SSS
970,490179017,21,8,fDixie,55,0.000227882,0.000720405,0.000260852,0.001672723,0,SSS
971,490793450,74,5,mDjango,71,0.000433911,0.001567152,0.000278691,0.002839739,1,SSS
972,492298486,67,2,mDmitri,21,0.000686973,0.000915107,0.000362609,0.002525107,1,SSS
973,492632493,59,17,fDolly,38,0.000647628,0.000674689,0.033893973,0.004998858,1,SSS
974,493365356,53,5,fDolores,71,0.000318319,0.001625705,0.00029857,0.001718639,0,SSS
975,494468723,46,9,mDominic,97,0.000330071,0.000731794,0.000360956,0.003557672,1,SSS
976,495170019,45,5,mDominick,8,0.000110149,0.001363331,0.000136303,0.001306189,1,SSS
977,496454976,52,5,fDominique,47,0.004089272,0.000432302,0.00107864,0.012372969,0,SSS
978,496737215,75,5,mDon,0,0.005382538,0.000656385,0.001296754,0.011555366,1,SSS
979,496937231,10,0,mDonald,52,0.000237879,0.00024693,0.000723619,0.001075233,1,SSS
980,498272244,66,2,fDonna,40,0.000628315,0.000735455,0.000298564,0.001253333,1,SSS
981,498426938,26,11,mDonnie,3,7.65E-05,0.003439021,0.000194944,0.006149975,1,C
982,499144172,40,19,mDonovan,15,0.000311369,0.000534838,0.000299144,0.001556952,1,SSS
983,500860246,18,9,fDora,95,0.004816738,0.002872582,0.000981979,0.009001676,1,C
984,500878700,75,17,fDoreen,95,0.000362669,0.000810221,0.000596172,0.002521546,0,SSS
985,501123552,27,0,mDorian,2,0.001037393,0.000503474,0.000329849,0.004020565,1,SSS
986,501893092,74,12,fDoris,49,0.000113611,0.000665927,0.000182353,0.003357982,1,SSS
987,501989563,11,5,fDorothy,81,0.000145818,0.001611008,0.000271239,0.008550133,1,SSS
988,503429459,10,11,fDot,57,0.000218292,0.003049836,0.000425841,0.004002571,0,SSS
989,503437104,27,2,mDoug,98,0.000830189,0.001042724,0.021611245,0.014722642,0,SSS
990,504391981,18,2,mDouglas,61,6.79E-05,0.004433756,0.000276112,0.001523788,1,SSS
991,505319984,29,19,mDoyle,37,0.000167815,0.000746786,0.000529554,0.006927059,1,SSS
992,505435888,15,10,mDrake,81,0.00112034,0.001025007,0.000366381,0.003665988,1,SSS
993,506443763,53,2,mDrew,49,0.000162915,0.000215399,0.000237096,0.002652026,1,SSS
994,507043244,67,11,fDrew,81,8.77E-05,0.005910229,0.000307105,0.002434639,1,C
995,507553157,59,5,mDuane,68,0.000104005,0.001401638,0.000288702,0.002337382,0,SSS
996,507836275,11,12,mDuke,3,0.000298545,0.000815308,0.001050803,0.010323436,0,SSS
997,508315671,6,12,fDulce,16,0.031051181,0.000976955,0.001341431,0.015175872,0,SSS
998,508376964,22,7,mDuncan,52,0.000248693,0.001066078,0.000281609,0.002828278,0,SSS
999,508848720,35,2,mDustin,79,0.000190883,0.000694843,0.000251564,0.002469987,0,SSS
1000,509650681,1,0,mDwayne,89,0.000195725,0.000408415,0.003077255,0.001985037,1,SSS
1001,509942549,26,12,mDwight,15,0.000151791,0.001283407,0.000238802,0.002289733,1,SSS
1002,511462741,59,12,mDylan,85,0.000287058,0.000926551,0.000661788,0.003096749,0,SSS
1003,512107707,2,14,fEabha,71,0.000184319,0.000392313,0.000473544,0.00396505,0,SSS
1004,512431876,46,11,mEamon,64,0.002319065,0.005802776,0.006650876,0.035591498,1,C
1005,513460142,74,0,mEarl,62,0.00051345,0.011514521,0.011564114,0.045514178,0,SSS
1006,514240057,30,5,mEarnest,32,0.000105103,0.000632468,0.000204586,0.003085443,1,SSS
1007,514427770,10,11,mEason,79,0.000215537,0.000771556,0.00058778,0.008382137,0,C
1008,514442692,31,11,mEaston,39,7.27E-05,0.001813214,0.000599171,0.003259365,1,SSS
1009,514677781,64,11,fEbony,65,0.000419416,0.000701296,0.017457454,0.01256531,0,SSS
1010,514970252,62,2,fEcho,75,0.000190278,0.000589011,0.000394326,0.001002721,0,SSS
1011,515174628,30,5,mEd,30,0.000185493,0.000659565,0.0003658,0.001256081,1,SSS
1012,515288488,55,2,mEddie,69,0.000152706,0.00054855,0.000228669,0.001101098,1,SSS
1013,515804857,10,11,mEddy,36,6.69E-05,0.000533245,0.000246874,0.001830384,1,C
1014,516287023,13,8,fEden,34,0.000152409,0.000415062,0.000433257,0.002474489,0,SSS
1015,517353431,69,11,mEden,5,0.000723524,0.001924214,0.000306015,0.007491956,1,C
1016,518841562,7,5,mEdgar,66,0.000215557,0.000201716,0.000553138,0.00191939,1,SSS
1017,519478266,33,9,fEdie,29,0.000129842,0.000602377,0.000201217,0.002245904,0,C
1018,519507267,47,6,mEdison,99,0.000318197,0.001291759,0.000233501,0.002041981,1,SSS
1019,523353840,33,0,fEdith,25,8.90E-05,0.001159255,0.000966948,0.002233446,0,SSS
1020,526155060,66,0,mEdmund,68,0.000230658,0.001062675,0.002629714,0.004317253,1,SSS
1021,526173030,27,4,fEdna,98,0.000120276,0.001575855,0.000919681,0.001808787,0,SSS
1022,526645376,6,5,mEdouard,76,0.00010784,0.001506875,0.001803121,0.001933878,1,SSS
1023,526915058,13,5,mEdric,20,9.70E-05,0.000505495,0.000135934,0.003273327,1,SSS
1024,526948939,48,12,mEdsel,23,0.000373395,0.000807967,0.000547681,0.002289767,1,SSS
1025,527542236,44,11,mEduardo,27,0.000107574,0.000334146,0.001294858,0.000915258,1,SSS
1026,527652263,16,11,mEdward,84,7.50E-05,0.002461389,0.000232332,0.002111005,1,SSS
1027,528081927,46,5,mEdwardo,26,0.021862309,0.000286218,0.000660428,0.010318033,1,SSS
1028,528260670,75,5,mEdwin,15,9.93E-05,0.000590885,0.000619047,0.001787824,0,SSS
1029,528380428,15,12,fEdwina,27,0.000609559,0.000810426,0.000315887,0.002194345,0,SSS
1030,528468029,42,11,fEffie,4,0.000831993,0.000994558,0.000920431,0.002431124,1,SSS
1031,529429475,26,2,mEfrain,54,0.007856904,0.001934895,0.00048379,0.002049597,0,SSS
1032,530649537,23,11,mEfren,76,0.00013425,0.00062217,0.000288981,0.002868394,1,C
1033,530658986,62,11,mEgan,23,0.000107858,0.000198432,0.000242888,0.001497974,1,C
1034,530925125,68,5,mEgon,49,0.000741168,0.004373989,0.095848948,0.050571613,1,SSS
1035,531581433,7,12,fEileen,40,0.001028143,0.000969961,0.000144155,0.002202036,1,SSS
1036,532146742,51,3,fEilidh,88,0.000834258,0.000675207,0.00041585,0.004122039,0,SSS
1037,532395424,48,0,fEimear,38,0.000116798,0.000525739,0.000333736,0.001777942,0,SSS
1038,532398636,48,11,fElaina,49,0.000642838,0.001200669,0.000285032,0.001918418,0,C
1039,532580930,4,11,fElaine,38,0.000862363,0.002091919,0.000259931,0.003055481,0,C
1040,532634723,7,11,fElana,43,0.000103671,0.001142364,0.000271286,0.001656216,0,SSS
1041,533035670,37,2,fEleanor,96,0.000216203,0.000362364,0.000237302,0.00480793,1,SSS
1042,533410483,37,11,fElectra,76,0.000872674,0.001626727,0.001537674,0.015819049,0,SSS
1043,533874303,73,12,fElektra,88,0.000591911,0.000924718,0.000447142,0.005720512,0,SSS
1044,533954281,29,11,fElena,70,0.000205539,0.000344608,0.000472738,0.002671177,0,C
1045,534024185,22,5,mEli,95,0.004389234,0.0065223,0.011523847,0.073854856,0,SSS
1046,535682084,15,9,fEliana,48,0.001487505,0.000891104,0.000638589,0.017071916,1,SSS
1047,535903321,45,5,mElias,17,0.000148474,0.000243595,0.000245715,0.010047456,0,SSS
1048,535938768,19,2,mElijah,33,0.00010195,0.000427586,0.000306834,0.001570174,1,SSS
1049,536657584,62,5,fElin,99,0.000183266,0.000598377,0.000237918,0.013445939,0,SSS
1050,537433230,2,2,fElina,44,0.00028346,0.000424881,0.000256664,0.001422909,1,SSS
1051,537509721,53,11,fElinor,86,0.000164454,0.0024325,0.000172096,0.003661854,0,SSS
1052,538510979,51,5,mEliot,18,0.000171589,0.0009956,0.000311864,0.00100736,0,SSS
1053,538525337,21,0,fElisa,27,0.000768814,0.001581565,0.000777052,0.026870077,1,SSS
1054,538786780,75,9,fElisabeth,55,0.001466062,0.000442017,0.00028276,0.004853247,1,SSS
1055,538898887,47,2,fElise,82,0.006484424,0.002026329,0.001253222,0.023216594,0,SSS
1056,540169202,32,5,mElisha,92,0.000417426,0.00082858,0.000237751,0.002500385,0,SSS
1057,540501276,43,11,fEliza,97,0.000694394,0.000904958,0.000369997,0.002808498,1,SSS
1058,541074519,75,11,fElizabeth,40,0.000673174,0.001038825,0.000310862,0.005719186,0,C
1059,542077079,7,5,fElla,38,0.000838414,0.000983901,0.000498626,0.003481633,0,SSS
1060,543659628,55,4,fElle,54,0.000286282,0.004513531,0.000260857,0.002524332,0,SSS
1061,543977276,47,4,fEllen,99,0.000167729,0.001202154,0.00016853,0.002741633,0,SSS
1062,545113005,7,9,fEllery,41,0.000196088,0.002622839,0.00045361,0.004350877,0,C
1063,545311681,53,17,fEllie,20,0.000459189,0.001423254,0.00050965,0.003376387,1,C
1064,545408551,7,12,mEllington,72,0.000123376,0.001103713,0.000169565,0.002526973,0,SSS
1065,545755580,63,11,mElliot,12,9.60E-05,0.00130125,0.000613312,0.001157905,0,SSS
1066,545892203,40,0,mElliott,2,0.001074225,0.001911778,0.001085815,0.007694904,0,SSS
1067,546048441,41,12,fEllis,13,0.000876464,0.00066263,0.000312519,0.001405628,0,SSS
1068,546111855,37,2,mEllis,13,0.002082844,0.000464464,0.000604765,0.014460757,0,SSS
1069,546141373,52,14,fElly,7,0.00018574,0.003761307,0.000626771,0.001063681,0,SSS
1070,547150076,61,2,mElmer,13,0.0004977,0.000728238,0.000642523,0.007324896,1,SSS
1071,548659914,18,12,mElmo,43,0.001276081,0.00351418,0.000448396,0.018773658,0,SSS
1072,548739766,25,5,fElodie,20,0.000443213,0.002345945,0.00043671,0.02235253,1,SSS
1073,548958528,31,5,fEloise,39,0.000237874,0.001578052,0.000292274,0.002063332,0,SSS
1074,549474254,66,11,fElora,63,0.000288233,0.000640956,0.00046106,0.002628431,0,C
