entid,level
1190868214,SSS
999171554,SSS
281988876,SSS
773113718,SSS
197748838,SSS
92862651,SSS
799460718,SSS
1097291346,SSS
92880011,SSS
559266405,SSS
643443653,SSS
506028834,SSS
1076040927,SSS
731312950,SSS
1216725539,SSS
182863377,SSS
450075853,SSS
571080894,SSS
1093103830,SSS
822850634,SSS
454984056,SSS
484697048,SSS
123232020,SSS
105946864,SSS
243625539,SSS
1191251655,SSS
633770768,SSS
322968473,SSS
1046206454,SSS
398665284,SSS
1081769997,SSS
919743458,SSS
178874852,SSS
49331413,SSS
914136215,SSS
1030859984,SSS
1106099910,SSS
653673143,SSS
1200764150,SSS
243429364,SSS
923106090,SSS
615971461,SSS
1071568814,SSS
16400318,SSS
235352166,SSS
287888217,SSS
400165094,SSS
109489448,SSS
988400177,SSS
446782025,SSS
744153382,SSS
736880839,SSS
1206739981,SSS
587635776,SSS
644252829,SSS
642361245,SSS
585421651,SSS
882027520,SSS
470391166,SSS
395584877,SSS
406037428,SSS
119687891,SSS
651030082,SSS
997409688,SSS
1032399787,SSS
1096240623,SSS
158845265,SSS
74694870,SSS
471595496,SSS
521453127,SSS
588285221,SSS
992602499,SSS
740004814,SSS
1090550024,SSS
1054379511,SSS
943844508,SSS
635463022,SSS
376692401,SSS
297374536,SSS
1179296291,SSS
588232051,SSS
956201350,SSS
65664596,SSS
392372113,SSS
675453,SSS
816980647,SSS
183539960,SSS
303803681,SSS
473523376,SSS
1216104694,SSS
398868341,SSS
546971083,SSS
1190473900,SSS
812966604,SSS
987433924,SSS
1233706926,SSS
231449852,SSS
882734330,SSS
720613635,SSS
1033894440,SSS
240219997,SSS
697278305,SSS
994442771,SSS
599717344,SSS
682484361,SSS
616843660,SSS
874401044,SSS
566875303,SSS
442915782,SSS
555171090,SSS
606624209,SSS
891897604,SSS
822290522,SSS
543713632,SSS
47132699,SSS
538510979,SSS
286283900,SSS
1219852643,SSS
699321238,SSS
1139167835,SSS
519507267,SSS
1077444690,SSS
564028155,SSS
399069795,SSS
447480550,SSS
26014112,SSS
381660897,SSS
349756348,SSS
813871123,SSS
788563071,SSS
473244476,SSS
126338761,SSS
952667430,SSS
555940143,SSS
1158207896,SSS
492666453,SSS
418286788,SSS
974452985,SSS
521032919,SSS
110863685,SSS
168631139,SSS
485876601,SSS
555379255,SSS
1232596050,SSS
785999458,SSS
504525620,SSS
329833162,SSS
711229695,SSS
246071118,SSS
387120651,SSS
368996223,SSS
78329046,SSS
1215840103,SSS
253740505,SSS
353079831,SSS
975374258,SSS
1117116784,SSS
443771706,SSS
56230699,SSS
501780976,SSS
284014779,SSS
665795946,SSS
1169638919,SSS
446935381,SSS
1027035858,SSS
119301904,SSS
1160778585,SSS
420014675,SSS
922666106,SSS
982302144,SSS
559183361,SSS
1044659374,SSS
846893267,SSS
1049078581,SSS
638955130,SSS
392015473,SSS
189939987,SSS
495170019,SSS
791724997,SSS
464220631,SSS
945923504,SSS
622207797,SSS
521805301,SSS
692426396,SSS
1225220526,SSS
1071725973,SSS
767528835,SSS
182765356,SSS
401709411,SSS
660745347,SSS
756170963,SSS
297863818,SSS
275172434,SSS
292173074,SSS
1221655614,SSS
1184885633,SSS
161921296,SSS
1030747371,SSS
286254906,SSS
368876884,SSS
563016002,SSS
1051319497,SSS
1010596656,SSS
504410919,SSS
355267685,SSS
317141923,SSS
364235352,SSS
664445072,SSS
961293902,SSS
914792356,SSS
759877109,SSS
335251593,SSS
1106395386,SSS
43718042,SSS
951994625,SSS
874104501,SSS
591378096,SSS
701122247,SSS
737654635,SSS
87021487,SSS
761962735,SSS
897913579,SSS
138042768,SSS
566456590,SSS
523769666,SSS
787339551,SSS
417265186,SSS
415061933,SSS
1081291673,SSS
427392002,SSS
1199886035,SSS
1019588028,SSS
90834217,SSS
1217651262,SSS
143184261,SSS
693274378,SSS
833185696,SSS
608518193,SSS
77203372,SSS
258884581,SSS
585061007,SSS
556763688,SSS
1184747299,SSS
186180144,SSS
1030300941,SSS
740989679,SSS
848061588,SSS
243728087,SSS
1098623161,SSS
713499375,SSS
542191120,SSS
1124259948,SSS
788183967,SSS
1197884878,SSS
525127796,SSS
410981516,SSS
382668165,SSS
977585415,SSS
144068076,SSS
1079879293,SSS
502080940,SSS
1062327904,SSS
974650263,SSS
536899913,SSS
330610547,SSS
440576766,SSS
795693023,SSS
990293409,SSS
787523300,SSS
502502487,SSS
1130054086,SSS
28677883,SSS
1220536620,SSS
973598462,SSS
834995442,SSS
212821692,SSS
931518618,SSS
423696640,SSS
957580768,SSS
71907499,SSS
823908234,SSS
217052563,SSS
684093862,SSS
45875362,SSS
931788275,SSS
1156681388,SSS
511689022,SSS
910245437,SSS
10022587,SSS
15484219,SSS
388835089,SSS
596050406,SSS
168188095,SSS
991576759,SSS
704247830,SSS
330664949,SSS
561483320,SSS
302099272,SSS
611292163,SSS
1233335570,SSS
72613857,SSS
1088045711,SSS
932683921,SSS
64444890,SSS
22083940,SSS
1151456656,SSS
677932389,SSS
1033643630,SSS
731159851,SSS
539179660,SSS
1180935663,SSS
909334988,SSS
363944472,SSS
34552549,SSS
661787150,SSS
552703598,SSS
546479810,SSS
283130984,SSS
1041163724,SSS
1191522659,SSS
349415476,SSS
545978198,SSS
176944142,SSS
268669038,SSS
685516055,SSS
960114585,SSS
395645734,SSS
280032360,SSS
968440833,SSS
819824852,SSS
472011721,SSS
836018513,SSS
654423810,SSS
323179334,SSS
71041488,SSS
64467757,SSS
374720504,SSS
484056983,SSS
549384121,SSS
176727429,SSS
982151921,SSS
857460567,SSS
39991444,SSS
880979801,SSS
1000755707,SSS
253640643,SSS
433080648,SSS
1038008011,SSS
402597503,SSS
904402882,SSS
983088032,SSS
202008159,SSS
131327455,SSS
285835048,SSS
990669833,SSS
282175715,SSS
285869159,SSS
4193212,SSS
692178897,SSS
573436411,SSS
1135415455,SSS
123624594,SSS
744063565,SSS
1011871724,SSS
1022397103,SSS
420705509,SSS
912689225,SSS
996904814,SSS
1118407589,SSS
864225212,SSS
373258640,SSS
282491750,SSS
577421002,SSS
667421984,SSS
603033387,SSS
779488130,SSS
642305482,SSS
953286963,SSS
947631894,SSS
687302039,SSS
601622295,SSS
666407751,SSS
575317947,SSS
667121430,SSS
561061049,SSS
64425707,SSS
1012943604,SSS
179730938,SSS
442832211,SSS
806747336,SSS
1151472814,SSS
421425752,SSS
191232865,SSS
623577170,SSS
397032300,SSS
459280027,SSS
348334626,SSS
522810558,SSS
337153534,SSS
364612552,SSS
934798818,SSS
1227965828,SSS
822140608,SSS
892449122,SSS
828928140,SSS
858996276,SSS
603068318,SSS
508742526,SSS
568353475,SSS
818015438,SSS
809915407,SSS
1202145895,SSS
76590086,SSS
1107739269,SSS
607411934,SSS
734609477,SSS
1028069622,SSS
1012994404,SSS
1022126054,SSS
198967717,SSS
1227334020,SSS
110556562,SSS
642758658,SSS
559273149,SSS
1169395904,SSS
197517280,SSS
251410428,SSS
651031989,SSS
929668262,SSS
320949169,SSS
948454858,SSS
485373669,SSS
1215245697,SSS
929436573,SSS
885539548,SSS
620142491,SSS
749719860,SSS
996605665,SSS
1079396457,SSS
1093699894,SSS
668155588,SSS
436949699,SSS
1195810893,SSS
318959633,SSS
1197708352,SSS
777906801,SSS
1230489573,SSS
762079516,SSS
436001787,SSS
929165663,SSS
539524325,SSS
148379961,SSS
439045286,SSS
835816046,SSS
721800447,SSS
245517982,SSS
487134199,SSS
195302966,SSS
378341032,SSS
1040213523,SSS
154349861,SSS
998091785,SSS
264052893,SSS
986413904,SSS
577990491,SSS
25418914,SSS
455262176,SSS
445155327,SSS
681693331,SSS
425873235,SSS
213344644,SSS
756655128,SSS
939071641,SSS
959982192,SSS
983261987,SSS
387243225,SSS
123468044,SSS
759860954,SSS
572406948,SSS
251425150,SSS
447425449,SSS
699304319,SSS
901542937,SSS
763750395,SSS
455812529,SSS
382130205,SSS
624246185,SSS
232525095,SSS
646308458,SSS
948200466,SSS
942817630,SSS
374391001,SSS
576613707,SSS
895431324,SSS
341202122,SSS
650370964,SSS
938312498,SSS
866646357,SSS
348883064,SSS
561550920,SSS
785676524,SSS
439651975,SSS
994263840,SSS
995612754,SSS
234252115,SSS
1158664046,SSS
1189530506,SSS
176047002,SSS
1006172991,SSS
614335097,SSS
186507346,SSS
833396936,SSS
593659879,SSS
970288326,SSS
369038115,SSS
304333558,SSS
200588543,SSS
310351600,SSS
1216362837,SSS
998775811,SSS
713450674,SSS
376911448,SSS
120964359,SSS
685512108,SSS
796030949,SSS
821041494,SSS
317107054,SSS
211269186,SSS
1037667922,SSS
342041836,SSS
63739400,SSS
1090858472,SSS
806645735,SSS
882135990,SSS
780166887,SSS
20388534,SSS
1169931647,SSS
422923614,SSS
232086749,SSS
941517973,SSS
10349484,SSS
37580168,SSS
852841460,SSS
396530575,SSS
285412,SSS
743976789,SSS
179928231,SSS
245727578,SSS
84663922,SSS
205129241,SSS
109835389,SSS
125719818,SSS
1093846788,SSS
476250185,SSS
1031092733,SSS
122759468,SSS
919739668,SSS
908476386,SSS
450261196,SSS
573607442,SSS
733409073,SSS
586884158,SSS
1115914703,SSS
284927655,SSS
1228318428,SSS
915841382,SSS
587652239,SSS
873383429,SSS
571223491,SSS
503952996,SSS
357660388,SSS
977048862,SSS
583597592,SSS
456728171,SSS
520139855,SSS
1028619057,SSS
861396049,SSS
635882506,SSS
1048748321,SSS
612841487,SSS
440633222,SSS
236424727,SSS
1186852521,SSS
751700937,SSS
831428349,SSS
536695149,SSS
432573550,SSS
493498701,SSS
246120402,SSS
686343076,SSS
417096943,SSS
430990915,SSS
946368539,SSS
969560051,SSS
1029667617,SSS
397613892,SSS
767938214,SSS
137734216,SSS
546284543,SSS
970159463,SSS
240664031,SSS
554951851,SSS
781000540,SSS
828432321,SSS
12801470,SSS
984341986,SSS
1014754457,SSS
1004760342,SSS
922804751,SSS
25735904,SSS
27513216,SSS
614511003,SSS
21798098,SSS
908347136,SSS
233832752,SSS
769388312,SSS
754685354,SSS
327788826,SSS
661957353,SSS
953844415,SSS
132569526,SSS
11060086,SSS
620158659,SSS
1225178764,SSS
821517693,SSS
209711081,SSS
596983786,SSS
475927592,SSS
284516807,SSS
1219766813,SSS
633597604,SSS
348374881,SSS
47637227,SSS
873688917,SSS
504186337,SSS
967916401,SSS
346367002,SSS
948005434,SSS
282534824,SSS
521951732,SSS
885794257,SSS
213922728,SSS
810850516,SSS
919252644,SSS
683295322,SSS
251502755,SSS
68528873,SSS
517886993,SSS
1051173052,SSS
287174811,SSS
898840969,SSS
903415777,SSS
1227698136,SSS
313913248,SSS
133081861,SSS
502789025,SSS
230047592,SSS
1113577344,SSS
1069317796,SSS
144251786,SSS
50674693,SSS
216248196,SSS
24780676,SSS
773282870,SSS
775164435,SSS
871404102,SSS
285918023,SSS
451324083,SSS
843408113,SSS
467423581,SSS
484914922,SSS
897646357,SSS
857356496,SSS
33558573,SSS
144470797,SSS
731361342,SSS
194981649,SSS
497167783,SSS
460504482,SSS
1112539444,SSS
255984583,SSS
579608230,SSS
706479012,SSS
1040087708,SSS
802164874,SSS
330933410,SSS
658221407,SSS
412992298,SSS
163033315,SSS
644218230,SSS
262860897,SSS
436377775,SSS
1137301369,SSS
129891644,SSS
820505508,SSS
296608327,SSS
1136745409,SSS
249897161,SSS
75578950,SSS
248117226,SSS
544655125,SSS
594389634,SSS
335656231,SSS
578645687,SSS
850043097,SSS
775095550,SSS
1086505036,SSS
348656579,SSS
27194775,SSS
18855462,SSS
774506678,SSS
1076746735,SSS
908505457,SSS
1138037138,SSS
1026102358,SSS
1059895506,SSS
28662278,SSS
560912674,SSS
181548227,SSS
31433441,SSS
572036420,SSS
580851840,SSS
838228613,SSS
449281277,SSS
180285286,SSS
99502400,SSS
323910030,SSS
480047555,SSS
412503007,SSS
49847356,SSS
76191553,SSS
323443887,SSS
48584530,SSS
1032061473,SSS
343035737,SSS
683142632,SSS
533410483,SSS
1157258831,SSS
129014236,SSS
601888187,SSS
68027213,SSS
680715980,SSS
66356677,SSS
1049366623,SSS
1069611443,SSS
787889606,SSS
1152593948,SSS
889790423,SSS
138774654,SSS
166938783,SSS
372997516,SSS
1085442334,SSS
1166334829,SSS
765739359,SSS
896079602,SSS
804713421,SSS
738386917,SSS
243824211,SSS
539320094,SSS
322956260,SSS
621512784,SSS
641253208,SSS
837986381,SSS
1157707647,SSS
364205816,SSS
961570421,SSS
690437375,SSS
176395795,SSS
106500787,SSS
68257972,SSS
920951293,SSS
265245147,SSS
1132590901,SSS
822163700,SSS
399356904,SSS
46548046,SSS
495464047,SSS
440429121,SSS
445861952,SSS
539923295,SSS
1209579431,SSS
948464019,SSS
347228778,SSS
744787351,SSS
298721860,SSS
147884678,SSS
738883150,SSS
594638990,SSS
761527516,SSS
1088044390,SSS
1012768835,SSS
892286028,SSS
490793450,SSS
880705593,SSS
706054648,SSS
520083375,SSS
1046117792,SSS
387626750,SSS
315718330,SSS
493825998,SSS
1015607937,SSS
46338318,SSS
747360950,SSS
862461974,SSS
985837386,SSS
1083058866,SSS
36229364,SSS
221807574,SSS
932910618,SSS
1227921461,SSS
140344207,SSS
1189559458,SSS
708242681,SSS
227144260,SSS
745166587,SSS
987343094,SSS
884338794,SSS
81960778,SSS
199280424,SSS
980967400,SSS
459627321,SSS
45540546,SSS
346549638,SSS
888140482,SSS
352811436,SSS
1148446302,SSS
796872568,SSS
669981135,SSS
12410250,SSS
1149649908,SSS
4948227,SSS
1057744841,SSS
144258549,SSS
603761273,SSS
1159602262,SSS
775644811,SSS
881227121,SSS
452039111,SSS
353169975,SSS
764681132,SSS
652230639,SSS
939065635,SSS
462986348,SSS
372284900,SSS
296106002,SSS
926213080,SSS
347319761,SSS
185734362,SSS
1153011951,SSS
766419467,SSS
416340843,SSS
730861408,SSS
219473096,SSS
427185843,SSS
513460142,SSS
81775757,SSS
545817893,SSS
1090079579,SSS
466305580,SSS
1037858272,SSS
839339333,SSS
770157031,SSS
1026110274,SSS
372332159,SSS
571149072,SSS
527903966,SSS
35836766,SSS
902760977,SSS
393360139,SSS
235928612,SSS
614565167,SSS
1124063375,SSS
208707268,SSS
684472775,SSS
757705191,SSS
714224384,SSS
909231783,SSS
683429,SSS
313967587,SSS
155167588,SSS
1069596549,SSS
553211516,SSS
206460410,SSS
270970043,SSS
59928300,SSS
608111670,SSS
281109352,SSS
263425191,SSS
255718743,SSS
68484619,SSS
1083769264,SSS
35603210,SSS
482536858,SSS
413237823,SSS
834223709,SSS
641147059,SSS
629404286,SSS
200675095,SSS
330697551,SSS
1116097177,SSS
253461582,SSS
996090124,SSS
27506441,SSS
178322777,SSS
812563894,SSS
134483094,SSS
108173324,SSS
1023748234,SSS
872979588,SSS
679864767,SSS
499175307,SSS
408897556,SSS
264556571,SSS
522338802,SSS
831206428,SSS
1092114276,SSS
621892501,SSS
229927056,SSS
601385882,SSS
775666168,SSS
642362827,SSS
801775756,SSS
238637939,SSS
101946894,SSS
124887368,SSS
977868266,SSS
367432470,SSS
163170246,SSS
943947478,SSS
773881085,SSS
835703827,SSS
741254824,SSS
1017738397,SSS
185608597,SSS
510395724,SSS
777188275,SSS
608259190,SSS
921285826,SSS
329392251,SSS
270391539,SSS
550760871,SSS
685698860,SSS
764540639,SSS
69439730,SSS
356780487,SSS
154424793,SSS
26146631,SSS
146248451,SSS
240566492,SSS
1117908575,SSS
755187932,SSS
231196573,SSS
586892252,SSS
993131954,SSS
412544696,SSS
692614490,SSS
1121892305,SSS
409058800,SSS
706361057,SSS
1221940295,SSS
184448065,SSS
407507632,SSS
1108125138,SSS
125301595,SSS
386938737,SSS
663357749,SSS
543659628,SSS
1209446776,SSS
366080022,SSS
908199798,SSS
308806931,SSS
137860614,SSS
644144090,SSS
593534362,SSS
38633188,SSS
828046688,SSS
499144172,SSS
248467027,SSS
509255509,SSS
175136009,SSS
612672018,SSS
657035636,SSS
279368671,SSS
117315094,SSS
398813512,SSS
509942549,SSS
695722354,SSS
1199159055,SSS
722804585,SSS
757315584,SSS
347076815,SSS
747008790,SSS
327162510,SSS
285088728,SSS
740418171,SSS
177996696,SSS
219188609,SSS
1200718523,SSS
105365710,SSS
995477264,SSS
543977276,SSS
971866103,SSS
628606825,SSS
263802195,SSS
396717420,SSS
71026716,SSS
53395006,SSS
1099542363,SSS
138710962,SSS
78563067,SSS
864245519,SSS
292547515,SSS
909062897,SSS
356830620,SSS
700000217,SSS
1064091790,SSS
579921106,SSS
1105911359,SSS
872991105,SSS
395860760,SSS
114150522,SSS
622829108,SSS
20263267,SSS
286228958,SSS
227781011,SSS
1145444164,SSS
945532568,SSS
418512274,SSS
418673932,SSS
688037490,SSS
973813865,SSS
703708216,SSS
657401988,SSS
649086776,SSS
1172790492,SSS
409411954,SSS
1070563978,SSS
17350114,SSS
228365417,SSS
77933733,SSS
1013069753,SSS
1182624558,SSS
17078701,SSS
1177822932,SSS
1130106267,SSS
713899048,SSS
1212160802,SSS
692414917,SSS
89906751,SSS
37350215,SSS
1187751994,SSS
1014184750,SSS
1214405108,SSS
137961071,SSS
412984339,SSS
364128690,SSS
1087006763,SSS
419002190,SSS
920006264,SSS
1102637895,SSS
1129044000,SSS
149818750,SSS
739436117,SSS
339556589,SSS
792909161,SSS
345995181,SSS
719763169,SSS
323996898,SSS
611305910,SSS
63194206,SSS
67693652,SSS
777178002,SSS
784581558,SSS
286475128,SSS
41426715,SSS
774253861,SSS
85115270,SSS
73417722,SSS
684288825,SSS
857977061,SSS
128197124,SSS
993511324,SSS
874133343,SSS
555945660,SSS
646720015,SSS
388411914,SSS
137598294,SSS
1008268955,SSS
237377692,SSS
898585040,SSS
738963419,SSS
828665502,SSS
1055516780,SSS
1209273445,SSS
143723109,SSS
1162053525,SSS
429853528,SSS
1096780853,SSS
224973668,SSS
1109533655,SSS
692305618,SSS
295881778,SSS
862648607,SSS
272325856,SSS
152440631,SSS
1069549287,SSS
1061411372,SSS
242568551,SSS
198232965,SSS
529164477,SSS
428132360,SSS
713899669,SSS
441731384,SSS
84967999,SSS
65404441,SSS
806168327,SSS
1019371783,SSS
1058476466,SSS
599079553,SSS
736213218,SSS
1077361022,SSS
802643218,SSS
445987507,SSS
642410687,SSS
252468268,SSS
270001904,SSS
252158770,SSS
830118671,SSS
438265012,SSS
27680244,SSS
526590932,SSS
982454593,SSS
783322522,SSS
754418296,SSS
1215850375,SSS
1045089181,SSS
349775212,SSS
17243611,SSS
40870235,SSS
228060049,SSS
1069364747,SSS
474166000,SSS
1133058522,SSS
40103249,SSS
1024281624,SSS
1068122149,SSS
343521154,SSS
1127460342,SSS
925527501,SSS
1073973099,SSS
1063323273,SSS
514442692,SSS
739045380,SSS
684155905,SSS
1173906864,SSS
935875352,SSS
456499494,SSS
459415144,SSS
455501019,SSS
873579623,SSS
942537773,SSS
1062359253,SSS
154380173,SSS
1027633375,SSS
62278932,SSS
152407126,SSS
1185499478,SSS
797356079,SSS
1102521656,SSS
567582556,SSS
1100013985,SSS
145299816,SSS
250239080,SSS
601145905,SSS
170141904,SSS
809383120,SSS
1132696228,SSS
553480661,SSS
1123325480,SSS
127130599,SSS
678974301,SSS
250663504,SSS
766223866,SSS
211597054,SSS
619644750,SSS
401924744,SSS
242559008,SSS
1106453675,SSS
74104943,SSS
575423642,SSS
794276396,SSS
1049918993,SSS
1148655456,SSS
71824918,SSS
748011181,SSS
347752076,SSS
1009417195,SSS
1202194634,SSS
580445256,SSS
110457401,SSS
1005854597,SSS
725583830,SSS
93983555,SSS
1233307609,SSS
59969931,SSS
191099842,SSS
1041082745,SSS
360601007,SSS
469594547,SSS
387011347,SSS
1077806792,SSS
200706883,SSS
643336324,SSS
115928692,SSS
213391598,SSS
318429888,SSS
668018462,SSS
140970874,SSS
383642443,SSS
581749876,SSS
12341615,SSS
335326072,SSS
219879421,SSS
637207745,SSS
455670125,SSS
899291383,SSS
898349455,SSS
1172911333,SSS
955489057,SSS
158340779,SSS
646545947,SSS
264251361,SSS
75107942,SSS
702507177,SSS
1223089983,SSS
406275159,SSS
97142402,SSS
638172652,SSS
1124798113,SSS
172778632,SSS
627336721,SSS
1108168460,SSS
27878434,SSS
228775446,SSS
334918643,SSS
885512849,SSS
595954355,SSS
926094219,SSS
378217858,SSS
1111766469,SSS
942672318,SSS
1213068716,SSS
302040379,SSS
706922314,SSS
1014487942,SSS
851456290,SSS
1076066465,SSS
228446955,SSS
604285625,SSS
222166719,SSS
240029392,SSS
1123235777,SSS
320971303,SSS
255354704,SSS
93007690,SSS
745977841,SSS
886352006,SSS
916936896,SSS
1022628825,SSS
213660931,SSS
1186848531,SSS
182128838,SSS
496980733,SSS
437150014,SSS
1010297602,SSS
1219866007,SSS
50312061,SSS
270789998,SSS
292061277,SSS
738718558,SSS
57773728,SSS
227342243,SSS
608126109,SSS
1020509803,SSS
254655586,SSS
410007180,SSS
689829851,SSS
851721267,SSS
251165086,SSS
283543503,SSS
734938491,SSS
110901538,SSS
559884183,SSS
117587055,SSS
1100648502,SSS
1127565728,SSS
522474654,SSS
530949400,SSS
842876080,SSS
372559463,SSS
446701074,SSS
1163610261,SSS
5488381,SSS
711436748,SSS
1178450694,SSS
666758504,SSS
914807587,SSS
469281192,SSS
676086709,SSS
209502825,SSS
251889613,SSS
404107334,SSS
927440982,SSS
281186450,SSS
1218312392,SSS
973264466,SSS
419995841,SSS
420980897,SSS
797492079,SSS
422015928,SSS
934793142,SSS
679836461,SSS
736556758,SSS
254280760,SSS
323054952,SSS
422431140,SSS
493620679,SSS
1218410324,SSS
191607149,SSS
1137453563,SSS
691535799,SSS
1167710429,SSS
1093825913,SSS
701781366,SSS
174089394,SSS
178857043,SSS
794212021,SSS
922104820,SSS
861143784,SSS
141344679,SSS
325202961,SSS
748471082,SSS
1128394359,SSS
920674519,SSS
334569980,SSS
633862406,SSS
227160142,SSS
790802309,SSS
437089981,SSS
895787776,SSS
514240057,SSS
416057131,SSS
243521464,SSS
75122184,SSS
283001962,SSS
1036153470,SSS
630900887,SSS
66165373,SSS
56990800,SSS
989656607,SSS
680181343,SSS
217565793,SSS
715893162,SSS
934790998,SSS
69732056,SSS
1108928915,SSS
697249964,SSS
1050177369,SSS
1233378339,SSS
429257082,SSS
448710544,SSS
700920696,SSS
811177544,SSS
291127525,SSS
139384044,SSS
400948291,SSS
407842625,SSS
23201065,SSS
335220045,SSS
291208270,SSS
763529552,SSS
917987559,SSS
633960328,SSS
61140327,SSS
662510487,SSS
736718923,SSS
776225121,SSS
402855614,SSS
728573422,SSS
207526785,SSS
663414180,SSS
1113254267,SSS
448659624,SSS
1141118321,SSS
353389966,SSS
355635688,SSS
1165714249,SSS
641985686,SSS
459080180,SSS
298861145,SSS
385733275,SSS
879968660,SSS
1076693099,SSS
598854091,SSS
1108083991,SSS
435738415,SSS
1030976859,SSS
1052023712,SSS
337686728,SSS
708505136,SSS
510742071,SSS
647776254,SSS
968776334,SSS
1070748124,SSS
174124211,SSS
604497587,SSS
330068559,SSS
834070795,SSS
701261034,SSS
1122023053,SSS
560267603,SSS
937225478,SSS
591748203,SSS
337611555,SSS
1099613365,SSS
712208296,SSS
79990210,SSS
152243667,SSS
370219292,SSS
776669580,SSS
840337780,SSS
179320552,SSS
991946214,SSS
1205528394,SSS
449172640,SSS
730711542,SSS
85584249,SSS
793613268,SSS
427872209,SSS
1214265893,SSS
753735922,SSS
2811033,SSS
1188642826,SSS
587999395,SSS
754732147,SSS
461485614,SSS
76738715,SSS
136018131,SSS
566620558,SSS
651242292,SSS
886001648,SSS
581937099,SSS
506206169,SSS
286314773,SSS
321481515,SSS
745618207,SSS
396737292,SSS
611096491,SSS
109340221,SSS
416731973,SSS
447856892,SSS
785748365,SSS
692905822,SSS
959526220,SSS
187639377,SSS
689009784,SSS
662387139,SSS
870900188,SSS
159027417,SSS
613339286,SSS
161495617,SSS
950736612,SSS
305268000,SSS
255086441,SSS
1229701933,SSS
388923000,SSS
1170924643,SSS
215480883,SSS
863479938,SSS
722810299,SSS
39523348,SSS
159607321,SSS
513284082,SSS
1178185641,SSS
26258579,SSS
966719498,SSS
1202581134,SSS
642458142,SSS
726139141,SSS
769121861,SSS
422011020,SSS
1090600784,SSS
701212899,SSS
166934229,SSS
1018793102,SSS
1077334992,SSS
170228993,SSS
863019651,SSS
1184700475,SSS
16180213,SSS
558458927,SSS
1015026187,SSS
680373095,SSS
357336533,SSS
82307948,SSS
162946890,SSS
678325399,SSS
1151471184,SSS
488677666,SSS
1103336052,SSS
134529020,SSS
263104802,SSS
945488010,SSS
922279626,SSS
360269233,SSS
825477088,SSS
694069387,SSS
1061104950,SSS
269329089,SSS
1056582814,SSS
24922404,SSS
48912510,SSS
462395932,SSS
100040678,SSS
1152189149,SSS
835942494,SSS
95372180,SSS
777358660,SSS
812086015,SSS
944909377,SSS
247795355,SSS
328178490,SSS
553371832,SSS
425628133,SSS
300562464,SSS
672912158,SSS
857313837,SSS
723047036,SSS
1214870581,SSS
647198471,SSS
792720723,SSS
961617459,SSS
577041554,SSS
198043191,SSS
160600569,SSS
348090766,SSS
43534149,SSS
708549128,SSS
721282914,SSS
511613855,SSS
943632821,SSS
884393122,SSS
946173269,SSS
451396323,SSS
701025596,SSS
620930506,SSS
877020726,SSS
115388857,SSS
39017844,SSS
1134393147,SSS
1097337854,SSS
5871950,SSS
73161998,SSS
437543926,SSS
343196978,SSS
556490803,SSS
1225996790,SSS
258782837,SSS
29415183,SSS
7981585,SSS
234279435,SSS
155375261,SSS
436751091,SSS
205508754,SSS
140697932,SSS
46414805,SSS
209238230,SSS
451337629,SSS
368750990,SSS
210514151,SSS
709257593,SSS
786273425,SSS
354226849,SSS
769307832,SSS
727552333,SSS
1098834643,SSS
58376144,SSS
510106949,SSS
662145581,SSS
435204049,SSS
324866006,SSS
605432141,SSS
1093990108,SSS
105304625,SSS
320140501,SSS
356314194,SSS
43566815,SSS
845726363,SSS
649987608,SSS
851091537,SSS
868194786,SSS
1224220365,SSS
239236082,SSS
157205355,SSS
610874911,SSS
473361236,SSS
881312968,SSS
342629297,SSS
497227168,SSS
980082562,SSS
453135100,SSS
665455590,SSS
1033222603,SSS
953167527,SSS
998388222,SSS
75084119,SSS
370487639,SSS
81139070,SSS
474147617,SSS
1030774445,SSS
1165347942,SSS
736359220,SSS
52537596,SSS
156696567,SSS
60134924,SSS
734153682,SSS
1165024499,SSS
991615083,SSS
806476563,SSS
346893257,SSS
922963702,SSS
41982245,SSS
943571655,SSS
11517043,SSS
1123695950,SSS
305953986,SSS
284522160,SSS
539202821,SSS
1060587428,SSS
458475698,SSS
273915010,SSS
189456813,SSS
36726987,SSS
470153731,SSS
380066704,SSS
214502750,SSS
257616396,SSS
937166151,SSS
1142166762,SSS
613077643,SSS
530480959,SSS
1170895101,SSS
394485949,SSS
360690230,SSS
69539872,SSS
673816943,SSS
32513339,SSS
1184821705,SSS
725758572,SSS
1000505448,SSS
991427127,SSS
1076444796,SSS
659025740,SSS
680316521,SSS
1097995250,SSS
407661648,SSS
992605357,SSS
768775381,SSS
1233823545,SSS
1097099710,SSS
818163585,SSS
1108502318,SSS
252679934,SSS
765717479,SSS
1169534511,SSS
1030310461,SSS
291595620,SSS
793740464,SSS
753703026,SSS
628809385,SSS
490026099,SSS
1121746630,SSS
558322336,SSS
952144587,SSS
364804685,SSS
866200155,SSS
879617435,SSS
861697359,SSS
11903114,SSS
1046416086,SSS
872099171,SSS
460801958,SSS
550950626,SSS
234347964,SSS
642083882,SSS
474038580,SSS
889589274,SSS
403435904,SSS
703447250,SSS
855729868,SSS
1003170575,SSS
545341729,SSS
223625370,SSS
221851801,SSS
245047760,SSS
411962833,SSS
960190859,SSS
1133085068,SSS
90063633,SSS
1207455097,SSS
239061787,SSS
919427173,SSS
